origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
JFK,LHR,1602046.0,30808.5769,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,JFK,1590149.0,30579.7885,5,2015,2019,eu_trend_wm_max_recent_v2
DXB,LHR,1394613.36,26819.4877,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,DXB,1287256.47,24754.9321,5,2015,2019,eu_trend_wm_max_recent_v2
BCN,MAD,1237100.04,23790.3854,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,BCN,1234235.84,23735.3047,7,2015,2024,eu_trend_wm_max_recent_v2
TLS,ORY,1168867.98,22478.2304,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,TLS,1159279.98,22293.8458,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,NCE,1094295.78,21044.1496,7,2015,2024,eu_trend_wm_max_recent_v2
NCE,ORY,1093204.38,21023.1612,7,2015,2024,eu_trend_wm_max_recent_v2
TRD,OSL,1061926.44,20421.6623,5,2015,2019,eu_trend_wm_max_recent_v2
PMI,BCN,1061480.84,20413.0931,7,2015,2024,eu_trend_wm_max_recent_v2
OSL,TRD,1047985.35,20153.5644,5,2015,2019,eu_trend_wm_max_recent_v2
BCN,PMI,1047757.55,20149.1837,7,2015,2024,eu_trend_wm_max_recent_v2
CTA,FCO,1031699.4,19840.3731,7,2015,2024,eu_trend_wm_max_recent_v2
BGO,OSL,1011212.0,19446.3846,5,2015,2019,eu_trend_wm_max_recent_v2
PMI,MAD,1008286.0,19390.1154,7,2015,2024,eu_trend_wm_max_recent_v2
OSL,BGO,992374.0,19084.1154,5,2015,2019,eu_trend_wm_max_recent_v2
FCO,CTA,988706.4,19013.5846,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,PMI,986818.0,18977.2692,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,LHR,939639.87,18069.9976,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,DUB,911230.26,17523.6588,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,HAM,890932.26,17133.3127,7,2015,2024,eu_trend_wm_max_recent_v2
HAM,MUC,889692.96,17109.48,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,LHR,879219.15,16908.0606,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,AMS,867773.0,16687.9423,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,LIS,863043.46,16596.9897,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,MAD,853450.25,16412.5049,7,2015,2024,eu_trend_wm_max_recent_v2
SVG,OSL,842477.0,16201.4808,5,2015,2019,eu_trend_wm_max_recent_v2
OSL,SVG,838858.0,16131.8846,5,2015,2019,eu_trend_wm_max_recent_v2
LPA,MAD,834907.0,16055.9038,7,2015,2024,eu_trend_wm_max_recent_v2
HKG,LHR,834012.73,16038.7064,5,2015,2019,eu_trend_wm_max_recent_v2
LAX,LHR,826798.83,15899.9774,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,LPA,824199.0,15849.9808,7,2015,2024,eu_trend_wm_max_recent_v2
JFK,CDG,821106.0,15790.5,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,JFK,819259.66,15754.9934,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,HKG,818979.99,15749.6152,5,2015,2019,eu_trend_wm_max_recent_v2
FCO,MAD,817980.13,15730.3871,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,LAX,811370.51,15603.279,5,2015,2019,eu_trend_wm_max_recent_v2
SIN,LHR,804380.0,15468.8462,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,FCO,803614.33,15454.1218,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,PMO,802491.39,15432.5267,7,2015,2024,eu_trend_wm_max_recent_v2
PMO,FCO,800778.98,15399.5958,7,2015,2024,eu_trend_wm_max_recent_v2
SKG,ATH,794933.94,15287.1912,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,FRA,786160.0,15118.4615,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,LHR,779900.49,14998.0863,7,2015,2024,eu_trend_wm_max_recent_v2
ATH,SKG,779875.68,14997.6092,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,CPH,776539.26,14933.4473,7,2015,2024,eu_trend_wm_max_recent_v2
OSL,CPH,769527.0,14798.5962,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,ARN,765794.58,14726.8188,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,OSL,765717.06,14725.3281,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,LGW,763176.06,14676.4626,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,BCN,756202.26,14542.3511,7,2015,2024,eu_trend_wm_max_recent_v2
TFN,MAD,750944.0,14441.2308,7,2015,2024,eu_trend_wm_max_recent_v2
DUS,MUC,746648.0,14358.6154,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,LHR,743601.42,14300.0273,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,TFN,742811.0,14284.8269,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,DUS,741733.0,14264.0962,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,OSL,728351.28,14006.7554,7,2015,2024,eu_trend_wm_max_recent_v2
HAM,FRA,726417.68,13969.5708,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,HAM,725140.07,13945.0014,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,ORY,723291.26,13909.4474,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,SIN,722259.0,13889.5962,5,2015,2019,eu_trend_wm_max_recent_v2
OSL,ARN,721792.83,13880.6313,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,MAD,712436.99,13700.7113,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,BCN,702900.0,13517.3077,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,LIS,699939.71,13460.3791,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,FCO,699857.0,13458.7885,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,ORY,699750.41,13456.7387,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,MAD,697202.59,13407.7422,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,AMS,694902.34,13363.5066,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,BCN,693053.72,13327.9562,7,2015,2024,eu_trend_wm_max_recent_v2
DOH,LHR,691125.0,13290.8654,5,2015,2019,eu_trend_wm_max_recent_v2
PMI,DUS,685151.97,13175.9993,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,DUB,684969.0,13172.4808,7,2015,2024,eu_trend_wm_max_recent_v2
DUS,PMI,678341.13,13045.0218,7,2015,2024,eu_trend_wm_max_recent_v2
BOG,MAD,670774.6,12899.5116,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,BCN,667397.36,12834.5646,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,LGW,662850.0,12747.1154,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,CDG,660936.99,12710.3267,7,2015,2024,eu_trend_wm_max_recent_v2
DXB,IST,656965.88,12633.9593,2,2023,2024,eu_trend_wm_max_recent_v2
PTP,ORY,645595.44,12415.2969,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,PTP,643342.49,12371.971,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,MUC,639183.0,12291.9808,7,2015,2024,eu_trend_wm_max_recent_v2
IST,DXB,637889.4,12267.1038,2,2023,2024,eu_trend_wm_max_recent_v2
CDG,AMS,637881.48,12266.9515,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,LHR,634820.46,12208.0858,7,2015,2024,eu_trend_wm_max_recent_v2
ORD,LHR,634041.0,12193.0962,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,CDG,633560.94,12183.8643,7,2015,2024,eu_trend_wm_max_recent_v2
HEL,ARN,633460.02,12181.9236,7,2015,2024,eu_trend_wm_max_recent_v2
OSL,TOS,628210.73,12080.9755,5,2015,2019,eu_trend_wm_max_recent_v2
MUC,LHR,627514.0,12067.5769,7,2015,2024,eu_trend_wm_max_recent_v2
FNC,LIS,627192.19,12061.3883,7,2015,2024,eu_trend_wm_max_recent_v2
JTR,ATH,626198.0,12042.2692,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,YUL,625391.0,12026.75,7,2015,2024,eu_trend_wm_max_recent_v2
TOS,OSL,622091.8,11963.3039,5,2015,2019,eu_trend_wm_max_recent_v2
YUL,CDG,621909.0,11959.7885,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,FNC,621788.62,11957.4735,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,EDI,618418.86,11892.6704,5,2015,2019,eu_trend_wm_max_recent_v2
FCO,CDG,616444.14,11854.695,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,ORD,616385.0,11853.5577,5,2015,2019,eu_trend_wm_max_recent_v2
VIE,FRA,615624.06,11838.9242,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,FCO,615140.58,11829.6265,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,CDG,614882.0,11824.6538,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,HEL,610684.0,11743.9231,7,2015,2024,eu_trend_wm_max_recent_v2
IST,LHR,607882.9,11690.0558,3,2019,2024,eu_trend_wm_max_recent_v2
EDI,LHR,604406.1,11623.1942,5,2015,2019,eu_trend_wm_max_recent_v2
HER,ATH,598323.87,11506.2283,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,MUC,597621.41,11492.7194,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,VIE,592323.18,11390.8304,7,2015,2024,eu_trend_wm_max_recent_v2
DXB,CDG,592315.02,11390.6735,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,FRA,591212.77,11369.4764,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,ZRH,590901.42,11363.4889,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,DXB,590154.75,11349.1298,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,DUB,589570.07,11337.886,7,2015,2024,eu_trend_wm_max_recent_v2
AUH,LHR,588418.0,11315.7308,5,2015,2019,eu_trend_wm_max_recent_v2
ZRH,LHR,586752.0,11283.6923,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,AMS,586102.94,11271.2103,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,ORY,578816.0,11131.0769,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,YYZ,578136.0,11118.0,5,2015,2019,eu_trend_wm_max_recent_v2
IBZ,BCN,577792.33,11111.391,7,2015,2024,eu_trend_wm_max_recent_v2
YYZ,LHR,573656.0,11031.8462,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,DOH,573562.0,11030.0385,5,2015,2019,eu_trend_wm_max_recent_v2
ATH,JTR,571948.0,10999.0,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,BCN,569688.0,10955.5385,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,IBZ,569249.53,10947.1064,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,LIN,567344.4,10910.4692,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,MAD,564370.0,10853.2692,7,2015,2024,eu_trend_wm_max_recent_v2
LCA,ATH,562361.34,10814.6412,7,2015,2024,eu_trend_wm_max_recent_v2
LIN,FCO,560593.02,10780.635,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,AMS,560472.57,10778.3186,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,BOG,560243.89,10773.9209,7,2015,2024,eu_trend_wm_max_recent_v2
ATH,LCA,559383.79,10757.3805,7,2015,2024,eu_trend_wm_max_recent_v2
AGP,LGW,559119.12,10752.2908,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,AGP,557715.0,10725.2885,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,CDG,554865.34,10670.4873,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,AMS,554540.34,10664.2373,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,LIS,553331.67,10640.9937,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,MAD,553249.36,10639.4108,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,LGW,552245.34,10620.1027,7,2015,2024,eu_trend_wm_max_recent_v2
FDF,ORY,551712.49,10609.8555,7,2015,2024,eu_trend_wm_max_recent_v2
ATH,HER,551316.77,10602.2455,7,2015,2024,eu_trend_wm_max_recent_v2
MIA,LHR,550898.0,10594.1923,5,2015,2019,eu_trend_wm_max_recent_v2
LLA,ARN,548375.46,10545.6819,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,FCO,546027.42,10500.5273,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,BER,545986.18,10499.7342,2,2023,2024,eu_trend_wm_max_recent_v2
EWR,LHR,545931.17,10498.6764,5,2015,2019,eu_trend_wm_max_recent_v2
ARN,LLA,545207.34,10484.7565,7,2015,2024,eu_trend_wm_max_recent_v2
NCE,CDG,544657.69,10474.1863,7,2015,2024,eu_trend_wm_max_recent_v2
BER,FRA,544399.94,10469.2296,2,2023,2024,eu_trend_wm_max_recent_v2
MAD,FRA,543977.36,10461.1032,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,FDF,542164.92,10426.2486,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,BCN,541838.11,10419.9637,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,AMS,541165.08,10407.0208,7,2015,2024,eu_trend_wm_max_recent_v2
DEL,LHR,540540.86,10395.0165,5,2015,2019,eu_trend_wm_max_recent_v2
SFO,LHR,540381.0,10391.9423,5,2015,2019,eu_trend_wm_max_recent_v2
CDG,NCE,540324.86,10390.8626,7,2015,2024,eu_trend_wm_max_recent_v2
GVA,LHR,539954.34,10383.7373,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,AMS,538344.58,10352.7803,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,CPH,537878.48,10343.8169,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,GVA,537627.72,10338.9946,7,2015,2024,eu_trend_wm_max_recent_v2
JED,IST,536798.54,10323.0488,2,2023,2024,eu_trend_wm_max_recent_v2
LHR,SFO,535173.0,10291.7885,5,2015,2019,eu_trend_wm_max_recent_v2
MAN,AMS,532839.84,10246.92,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,FRA,532625.64,10242.8008,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,AUH,531255.0,10216.4423,5,2015,2019,eu_trend_wm_max_recent_v2
AMS,MAN,530697.84,10205.7277,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,MAD,530059.45,10193.451,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,DEL,524100.46,10078.855,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,LGW,523149.0,10060.5577,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,FRA,521043.54,10020.0681,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,MAD,520345.71,10006.6482,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,MIA,519088.0,9982.4615,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,IST,518480.53,9970.7794,3,2019,2024,eu_trend_wm_max_recent_v2
LGW,DXB,518427.7,9969.7635,5,2015,2019,eu_trend_wm_max_recent_v2
IST,JED,516967.27,9941.6783,2,2023,2024,eu_trend_wm_max_recent_v2
ORY,OPO,516425.97,9931.2687,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,EWR,515982.22,9922.735,5,2015,2019,eu_trend_wm_max_recent_v2
ORY,FCO,515948.27,9922.0821,7,2015,2024,eu_trend_wm_max_recent_v2
OPO,ORY,515428.76,9912.0916,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,BCN,515145.0,9906.6346,7,2015,2024,eu_trend_wm_max_recent_v2
CGN,MUC,514729.0,9898.6346,7,2015,2024,eu_trend_wm_max_recent_v2
MEX,MAD,512033.01,9846.7887,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,FCO,510742.76,9821.9762,7,2015,2024,eu_trend_wm_max_recent_v2
OPO,LIS,510586.0,9818.9615,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,LHR,507739.21,9764.2156,7,2015,2024,eu_trend_wm_max_recent_v2
SVQ,BCN,507190.23,9753.6583,7,2015,2024,eu_trend_wm_max_recent_v2
JNB,LHR,506279.0,9736.1346,4,2016,2019,eu_trend_wm_max_recent_v2
MAD,BRU,505176.62,9714.9351,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,LHR,504797.92,9707.6523,7,2015,2024,eu_trend_wm_max_recent_v2
VIE,ZRH,503558.7,9683.8212,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,MAN,503268.0,9678.2308,7,2015,2024,eu_trend_wm_max_recent_v2
DXB,MAN,503210.0,9677.1154,5,2015,2019,eu_trend_wm_max_recent_v2
ZRH,VIE,502761.06,9668.4819,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,CGN,502412.0,9661.7692,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,CPH,501708.37,9648.2378,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,SVQ,501641.73,9646.9563,7,2015,2024,eu_trend_wm_max_recent_v2
CTA,MXP,501423.9,9642.7673,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,LHR,500400.78,9623.0919,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,MAD,500320.04,9621.5392,7,2015,2024,eu_trend_wm_max_recent_v2
MAN,DUB,500188.0,9619.0,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,OPO,500110.0,9617.5,7,2015,2024,eu_trend_wm_max_recent_v2
MAN,DXB,500009.0,9615.5577,5,2015,2019,eu_trend_wm_max_recent_v2
DXB,FRA,500000.31,9615.3906,7,2015,2024,eu_trend_wm_max_recent_v2
BOM,LHR,499513.73,9606.0332,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,JNB,497911.0,9575.2115,4,2016,2019,eu_trend_wm_max_recent_v2
LHR,BOM,497466.34,9566.6603,5,2015,2019,eu_trend_wm_max_recent_v2
FCO,ORY,496262.97,9543.5187,7,2015,2024,eu_trend_wm_max_recent_v2
MXP,CTA,493048.68,9481.7054,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,CDG,492943.56,9479.6838,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,MUC,492872.49,9478.3172,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,MCO,492841.0,9477.7115,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,MEX,492058.55,9462.6644,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,ARN,489633.66,9416.0319,7,2015,2024,eu_trend_wm_max_recent_v2
ZRH,AMS,489071.23,9405.216,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,AMS,488816.0,9400.3077,7,2015,2024,eu_trend_wm_max_recent_v2
BOS,LHR,486577.0,9357.25,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,OPO,486073.0,9347.5577,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,ZRH,484315.0,9313.75,7,2015,2024,eu_trend_wm_max_recent_v2
OPO,MAD,484037.0,9308.4038,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,BOS,483662.0,9301.1923,5,2015,2019,eu_trend_wm_max_recent_v2
MUC,CDG,483329.26,9294.7935,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,LHR,483221.97,9292.7302,7,2015,2024,eu_trend_wm_max_recent_v2
PMI,FRA,483158.64,9291.5123,7,2015,2024,eu_trend_wm_max_recent_v2
EZE,MAD,483115.0,9290.6731,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,LIS,483038.12,9289.1947,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,PMI,482631.16,9281.3684,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,MUC,482376.0,9276.4615,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,MRS,482362.08,9276.1938,7,2015,2024,eu_trend_wm_max_recent_v2
OUL,HEL,482128.0,9271.6923,7,2015,2024,eu_trend_wm_max_recent_v2
MRS,ORY,481799.21,9265.3695,7,2015,2024,eu_trend_wm_max_recent_v2
MCO,LGW,481137.0,9252.6346,5,2015,2019,eu_trend_wm_max_recent_v2
CDG,TLS,478876.48,9209.163,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,DXB,477892.72,9190.2445,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,BRU,477702.0,9186.5769,7,2015,2024,eu_trend_wm_max_recent_v2
HEL,OUL,474798.0,9130.7308,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,BCN,474467.0,9124.3654,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,BHX,473450.34,9104.8142,7,2015,2024,eu_trend_wm_max_recent_v2
DXB,LGW,473350.0,9102.8846,5,2015,2019,eu_trend_wm_max_recent_v2
LHR,GLA,473226.61,9100.5117,5,2015,2019,eu_trend_wm_max_recent_v2
BHX,DUB,472009.08,9077.0977,7,2015,2024,eu_trend_wm_max_recent_v2
TLS,CDG,470500.36,9048.0839,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,AMS,467790.98,8995.9804,7,2015,2024,eu_trend_wm_max_recent_v2
GLA,LHR,467647.32,8993.2176,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,EZE,466005.0,8961.6346,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,JFK,463620.74,8915.7835,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,LIS,463619.82,8915.7657,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,DXB,462370.41,8891.7386,7,2015,2024,eu_trend_wm_max_recent_v2
STN,DUB,462230.34,8889.045,7,2015,2024,eu_trend_wm_max_recent_v2
MXP,BCN,459694.4,8840.2769,7,2015,2024,eu_trend_wm_max_recent_v2
PMI,CGN,459636.42,8839.1618,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,MXP,459301.76,8832.7262,7,2015,2024,eu_trend_wm_max_recent_v2
GOT,ARN,459172.38,8830.2381,7,2015,2024,eu_trend_wm_max_recent_v2
CAG,FCO,458847.0,8823.9808,7,2015,2024,eu_trend_wm_max_recent_v2
DXB,AMS,458293.45,8813.3356,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,GOT,457753.56,8802.9531,7,2015,2024,eu_trend_wm_max_recent_v2
PVG,CDG,457189.21,8792.1003,7,2015,2024,eu_trend_wm_max_recent_v2
CGN,PMI,455767.8,8764.7654,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,STN,454217.22,8734.9465,7,2015,2024,eu_trend_wm_max_recent_v2
IST,CDG,452204.78,8696.2458,3,2019,2024,eu_trend_wm_max_recent_v2
ORY,BOD,449780.53,8649.6255,5,2015,2019,eu_trend_wm_max_recent_v2
BKK,LHR,447949.0,8614.4038,5,2015,2019,eu_trend_wm_max_recent_v2
IAD,LHR,447695.56,8609.5301,5,2015,2019,eu_trend_wm_max_recent_v2
BOD,ORY,447403.21,8603.9079,5,2015,2019,eu_trend_wm_max_recent_v2
CDG,PVG,446083.98,8578.5382,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,CAG,445389.44,8565.1816,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,MUC,444683.61,8551.6078,7,2015,2024,eu_trend_wm_max_recent_v2
PMI,HAM,443523.0,8529.2885,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,FRA,443322.76,8525.4378,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,MUC,443295.06,8524.905,7,2015,2024,eu_trend_wm_max_recent_v2
TFN,LPA,443265.56,8524.3378,7,2015,2024,eu_trend_wm_max_recent_v2
JFK,FCO,442719.66,8513.8397,7,2015,2024,eu_trend_wm_max_recent_v2
MAN,TFS,442563.62,8510.8389,7,2015,2024,eu_trend_wm_max_recent_v2
HAM,PMI,441928.71,8498.6289,7,2015,2024,eu_trend_wm_max_recent_v2
TFS,MAN,441271.14,8485.9836,7,2015,2024,eu_trend_wm_max_recent_v2
LPA,TFN,439808.39,8457.8536,7,2015,2024,eu_trend_wm_max_recent_v2
IBZ,MAD,439696.08,8455.6938,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,MAD,434410.86,8354.055,7,2015,2024,eu_trend_wm_max_recent_v2
AGP,BCN,433386.05,8334.3471,7,2015,2024,eu_trend_wm_max_recent_v2
HEL,CPH,433222.0,8331.1923,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,AMS,433203.0,8330.8269,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,AMS,433151.81,8329.8426,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,IAD,432102.05,8309.6548,5,2015,2019,eu_trend_wm_max_recent_v2
RUN,ORY,431244.7,8293.1674,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,IBZ,431145.07,8291.2514,7,2015,2024,eu_trend_wm_max_recent_v2
AAL,CPH,431001.0,8288.4808,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,ARN,430445.0,8277.7885,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,AAL,430303.32,8275.0638,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,AGP,429861.58,8266.5689,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,IST,429408.9,8257.8634,3,2019,2024,eu_trend_wm_max_recent_v2
BOO,OSL,429349.9,8256.7288,5,2015,2019,eu_trend_wm_max_recent_v2
OSL,BOO,428835.54,8246.8373,5,2015,2019,eu_trend_wm_max_recent_v2
VIE,LHR,428373.26,8237.9472,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,TLV,426399.25,8199.9856,7,2015,2024,eu_trend_wm_max_recent_v2
MAH,BCN,426392.7,8199.8597,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,GVA,426298.8,8198.0538,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,BCN,426171.77,8195.6109,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,RUN,425006.94,8173.2103,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,PDL,424928.14,8171.695,7,2015,2024,eu_trend_wm_max_recent_v2
ATL,CDG,424405.53,8161.6448,7,2015,2024,eu_trend_wm_max_recent_v2
TLV,CDG,423908.58,8152.088,7,2015,2024,eu_trend_wm_max_recent_v2
PDL,LIS,421708.0,8109.7692,7,2015,2024,eu_trend_wm_max_recent_v2
LGW,ALC,419675.18,8070.6766,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,HEL,419519.0,8067.6731,7,2015,2024,eu_trend_wm_max_recent_v2
SVO,CDG,418943.0,8056.5962,5,2015,2019,eu_trend_wm_max_recent_v2
GVA,LGW,418810.98,8054.0573,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,BER,418465.02,8047.4043,4,2016,2024,eu_trend_wm_max_recent_v2
ALC,LGW,417308.99,8025.1729,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,MAH,416656.1,8012.6173,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,BKK,415226.0,7985.1154,5,2015,2019,eu_trend_wm_max_recent_v2
CDG,ATL,415196.97,7984.557,7,2015,2024,eu_trend_wm_max_recent_v2
ATL,AMS,414225.56,7965.8762,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,VIE,413529.0,7952.4808,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,LGW,413447.82,7950.9196,7,2015,2024,eu_trend_wm_max_recent_v2
JFK,AMS,412468.0,7932.0769,7,2015,2024,eu_trend_wm_max_recent_v2
MXP,CDG,412301.16,7928.8684,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,SVO,412037.0,7923.7885,5,2015,2019,eu_trend_wm_max_recent_v2
