origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
SYD,DRW,158457.0,3047.25,6,2015,2023,au_trend_wm_max_recent_v2
DOH,SYD,157929.6,3037.1077,7,2016,2025,au_trend_wm_max_recent_v2
DRW,MEL,155472.0,2989.8462,8,2015,2025,au_trend_wm_max_recent_v2
MEL,DRW,155472.0,2989.8462,8,2015,2025,au_trend_wm_max_recent_v2
MEL,PVG,155399.35,2988.449,8,2015,2025,au_trend_wm_max_recent_v2
LST,SYD,152857.62,2939.5695,8,2015,2025,au_trend_wm_max_recent_v2
SYD,LST,152857.62,2939.5695,8,2015,2025,au_trend_wm_max_recent_v2
PER,DOH,144898.0,2786.5,8,2015,2025,au_trend_wm_max_recent_v2
BNE,CHC,143015.46,2750.2974,8,2015,2025,au_trend_wm_max_recent_v2
CHC,BNE,141727.98,2725.5381,8,2015,2025,au_trend_wm_max_recent_v2
DOH,PER,139667.31,2685.9099,8,2015,2025,au_trend_wm_max_recent_v2
PEK,SYD,139203.0,2676.9808,8,2015,2025,au_trend_wm_max_recent_v2
BNE,HBA,135733.22,2610.2542,8,2015,2025,au_trend_wm_max_recent_v2
HBA,BNE,135733.22,2610.2542,8,2015,2025,au_trend_wm_max_recent_v2
SYD,LHR,133452.72,2566.3985,8,2015,2025,au_trend_wm_max_recent_v2
BNE,GLT,129028.98,2481.3265,8,2015,2025,au_trend_wm_max_recent_v2
GLT,BNE,129028.98,2481.3265,8,2015,2025,au_trend_wm_max_recent_v2
BNE,PPP,128553.0,2472.1731,8,2015,2025,au_trend_wm_max_recent_v2
PPP,BNE,128553.0,2472.1731,8,2015,2025,au_trend_wm_max_recent_v2
LHR,SYD,126118.92,2425.3638,8,2015,2025,au_trend_wm_max_recent_v2
SYD,DFW,124173.78,2387.9573,8,2015,2025,au_trend_wm_max_recent_v2
NRT,MEL,123881.47,2382.3359,8,2015,2025,au_trend_wm_max_recent_v2
ADL,OOL,120203.38,2311.6034,8,2015,2025,au_trend_wm_max_recent_v2
OOL,ADL,120203.38,2311.6034,8,2015,2025,au_trend_wm_max_recent_v2
WLG,MEL,119952.0,2306.7692,8,2015,2025,au_trend_wm_max_recent_v2
MEL,NRT,116800.51,2246.1636,8,2015,2025,au_trend_wm_max_recent_v2
PER,HKG,115979.1,2230.3673,8,2015,2025,au_trend_wm_max_recent_v2
NAN,BNE,115804.02,2227.0005,8,2015,2025,au_trend_wm_max_recent_v2
MEL,ZQN,115645.12,2223.9447,8,2015,2025,au_trend_wm_max_recent_v2
ZQN,MEL,115487.15,2220.9066,8,2015,2025,au_trend_wm_max_recent_v2
ABX,SYD,115433.4,2219.8731,8,2015,2025,au_trend_wm_max_recent_v2
SYD,ABX,115433.4,2219.8731,8,2015,2025,au_trend_wm_max_recent_v2
HKG,PER,115104.96,2213.5569,8,2015,2025,au_trend_wm_max_recent_v2
BNE,DOH,112295.26,2159.5242,3,2023,2025,au_trend_wm_max_recent_v2
MEL,WLG,112085.0,2155.4808,8,2015,2025,au_trend_wm_max_recent_v2
HTI,SYD,111727.22,2148.6004,8,2015,2025,au_trend_wm_max_recent_v2
SYD,HTI,111727.22,2148.6004,8,2015,2025,au_trend_wm_max_recent_v2
MEL,MQL,110288.64,2120.9354,8,2015,2025,au_trend_wm_max_recent_v2
MQL,MEL,110288.64,2120.9354,8,2015,2025,au_trend_wm_max_recent_v2
BNE,NAN,110087.27,2117.0629,8,2015,2025,au_trend_wm_max_recent_v2
DPS,ADL,108824.44,2092.7778,8,2015,2025,au_trend_wm_max_recent_v2
NAN,MEL,107879.28,2074.6015,8,2015,2025,au_trend_wm_max_recent_v2
DOH,BNE,107778.58,2072.665,3,2023,2025,au_trend_wm_max_recent_v2
SIN,ADL,106272.0,2043.6923,8,2015,2025,au_trend_wm_max_recent_v2
ADL,DPS,105797.51,2034.5675,8,2015,2025,au_trend_wm_max_recent_v2
MEL,NAN,105275.88,2024.5362,8,2015,2025,au_trend_wm_max_recent_v2
CGK,SYD,104390.8,2007.5155,8,2015,2025,au_trend_wm_max_recent_v2
ADL,SIN,103938.15,1998.8106,8,2015,2025,au_trend_wm_max_recent_v2
AKL,PER,102461.7,1970.4174,8,2015,2025,au_trend_wm_max_recent_v2
YVR,SYD,101902.71,1959.6675,8,2015,2025,au_trend_wm_max_recent_v2
DFW,SYD,100756.03,1937.616,8,2015,2025,au_trend_wm_max_recent_v2
BNE,EMD,100747.0,1937.4423,8,2015,2025,au_trend_wm_max_recent_v2
EMD,BNE,100747.0,1937.4423,8,2015,2025,au_trend_wm_max_recent_v2
SYD,YVR,100702.17,1936.5802,8,2015,2025,au_trend_wm_max_recent_v2
MNL,MEL,99224.62,1908.1658,8,2015,2025,au_trend_wm_max_recent_v2
SCL,SYD,98968.0,1903.2308,8,2015,2025,au_trend_wm_max_recent_v2
PER,AKL,98783.53,1899.6833,8,2015,2025,au_trend_wm_max_recent_v2
AYQ,SYD,98082.0,1886.1923,5,2015,2019,au_trend_wm_max_recent_v2
SYD,AYQ,98082.0,1886.1923,5,2015,2019,au_trend_wm_max_recent_v2
DRW,PER,97845.5,1881.6442,8,2015,2025,au_trend_wm_max_recent_v2
PER,DRW,97845.5,1881.6442,8,2015,2025,au_trend_wm_max_recent_v2
SYD,CGK,97826.92,1881.2869,8,2015,2025,au_trend_wm_max_recent_v2
DBO,SYD,96261.48,1851.1823,8,2015,2025,au_trend_wm_max_recent_v2
SYD,DBO,96261.48,1851.1823,8,2015,2025,au_trend_wm_max_recent_v2
ADL,DXB,95808.6,1842.4731,7,2015,2025,au_trend_wm_max_recent_v2
DXB,ADL,95765.76,1841.6492,7,2015,2025,au_trend_wm_max_recent_v2
NRT,CNS,95085.87,1828.5744,8,2015,2025,au_trend_wm_max_recent_v2
SYD,SCL,94566.24,1818.5815,8,2015,2025,au_trend_wm_max_recent_v2
ADL,CBR,94455.84,1816.4584,8,2015,2025,au_trend_wm_max_recent_v2
CBR,ADL,94455.84,1816.4584,8,2015,2025,au_trend_wm_max_recent_v2
BNE,TPE,93758.77,1803.0532,8,2015,2025,au_trend_wm_max_recent_v2
CNS,NRT,93249.26,1793.255,8,2015,2025,au_trend_wm_max_recent_v2
SYD,WGA,92479.32,1778.4485,8,2015,2025,au_trend_wm_max_recent_v2
WGA,SYD,92479.32,1778.4485,8,2015,2025,au_trend_wm_max_recent_v2
MEL,MNL,91804.87,1765.4784,8,2015,2025,au_trend_wm_max_recent_v2
TPE,BNE,90629.24,1742.8701,8,2015,2025,au_trend_wm_max_recent_v2
NRT,BNE,89306.0,1717.4231,8,2015,2025,au_trend_wm_max_recent_v2
BNE,AUH,88487.0,1701.6731,5,2015,2019,au_trend_wm_max_recent_v2
WLG,BNE,88194.0,1696.0385,8,2015,2025,au_trend_wm_max_recent_v2
PER,BKK,88085.0,1693.9423,7,2015,2025,au_trend_wm_max_recent_v2
CAN,BNE,87692.92,1686.4024,8,2015,2025,au_trend_wm_max_recent_v2
ADL,DRW,87277.53,1678.4139,1,2023,2023,au_trend_wm_max_recent_v2
DRW,ADL,87277.53,1678.4139,1,2023,2023,au_trend_wm_max_recent_v2
SYD,TSV,86738.0,1668.0385,5,2015,2019,au_trend_wm_max_recent_v2
TSV,SYD,86738.0,1668.0385,5,2015,2019,au_trend_wm_max_recent_v2
CMB,MEL,86702.41,1667.3541,6,2017,2025,au_trend_wm_max_recent_v2
ADL,PLO,86500.08,1663.4631,8,2015,2025,au_trend_wm_max_recent_v2
PLO,ADL,86500.08,1663.4631,8,2015,2025,au_trend_wm_max_recent_v2
BNE,CAN,86191.94,1657.5373,8,2015,2025,au_trend_wm_max_recent_v2
BNE,NRT,85625.0,1646.6346,8,2015,2025,au_trend_wm_max_recent_v2
AUH,BNE,84153.0,1618.3269,5,2015,2019,au_trend_wm_max_recent_v2
BNE,WLG,84116.0,1617.6154,8,2015,2025,au_trend_wm_max_recent_v2
JNB,SYD,83251.77,1600.9955,8,2015,2025,au_trend_wm_max_recent_v2
BKK,PER,82994.0,1596.0385,7,2015,2025,au_trend_wm_max_recent_v2
MEL,CMB,82100.95,1578.8643,6,2017,2025,au_trend_wm_max_recent_v2
MEL,DEL,81817.68,1573.417,8,2015,2025,au_trend_wm_max_recent_v2
CBR,OOL,81206.01,1561.6541,3,2023,2025,au_trend_wm_max_recent_v2
OOL,CBR,81206.01,1561.6541,3,2023,2025,au_trend_wm_max_recent_v2
AUH,PER,80089.16,1540.1761,4,2015,2018,au_trend_wm_max_recent_v2
SYD,JNB,79099.26,1521.1396,8,2015,2025,au_trend_wm_max_recent_v2
PER,AUH,78824.87,1515.863,4,2015,2018,au_trend_wm_max_recent_v2
DEL,MEL,78357.26,1506.8704,8,2015,2025,au_trend_wm_max_recent_v2
NRT,OOL,77606.0,1492.4231,6,2015,2023,au_trend_wm_max_recent_v2
BNE,BKK,76710.12,1475.1946,7,2015,2025,au_trend_wm_max_recent_v2
ADL,DOH,75348.81,1449.0156,7,2016,2025,au_trend_wm_max_recent_v2
BKK,BNE,75304.56,1448.1646,7,2015,2025,au_trend_wm_max_recent_v2
BNE,YVR,74837.4,1439.1808,7,2016,2025,au_trend_wm_max_recent_v2
OOL,NRT,73828.0,1419.7692,6,2015,2023,au_trend_wm_max_recent_v2
CNS,TSV,73770.6,1418.6654,5,2015,2019,au_trend_wm_max_recent_v2
TSV,CNS,73770.6,1418.6654,5,2015,2019,au_trend_wm_max_recent_v2
DOH,ADL,73717.61,1417.6463,7,2016,2025,au_trend_wm_max_recent_v2
BNE,HTI,73481.94,1413.1142,8,2015,2025,au_trend_wm_max_recent_v2
HTI,BNE,73481.94,1413.1142,8,2015,2025,au_trend_wm_max_recent_v2
YVR,BNE,72066.06,1385.8858,7,2016,2025,au_trend_wm_max_recent_v2
KUL,OOL,71141.0,1368.0962,7,2015,2024,au_trend_wm_max_recent_v2
JNB,PER,69771.0,1341.75,8,2015,2025,au_trend_wm_max_recent_v2
KIX,CNS,69752.0,1341.3846,8,2015,2025,au_trend_wm_max_recent_v2
PER,JNB,69608.88,1338.6323,8,2015,2025,au_trend_wm_max_recent_v2
SYD,DEL,69525.5,1337.0288,8,2015,2025,au_trend_wm_max_recent_v2
BNE,LST,69053.82,1327.9581,3,2023,2025,au_trend_wm_max_recent_v2
LST,BNE,69053.82,1327.9581,3,2023,2025,au_trend_wm_max_recent_v2
XMN,SYD,67643.0,1300.8268,8,2015,2025,au_trend_wm_max_recent_v2
BNE,ISA,66992.11,1288.3099,8,2015,2025,au_trend_wm_max_recent_v2
ISA,BNE,66992.11,1288.3099,8,2015,2025,au_trend_wm_max_recent_v2
DEL,SYD,66818.07,1284.9629,8,2015,2025,au_trend_wm_max_recent_v2
OOL,KUL,66271.0,1274.4423,7,2015,2024,au_trend_wm_max_recent_v2
SYD,TPE,66082.05,1270.8086,8,2015,2025,au_trend_wm_max_recent_v2
SIN,OOL,64999.0,1249.9808,6,2015,2023,au_trend_wm_max_recent_v2
CNS,KIX,64877.1,1247.6365,8,2015,2025,au_trend_wm_max_recent_v2
XMN,MEL,64846.56,1247.0492,7,2016,2025,au_trend_wm_max_recent_v2
ADL,ASP,64747.21,1245.1387,8,2015,2025,au_trend_wm_max_recent_v2
ASP,ADL,64747.21,1245.1387,8,2015,2025,au_trend_wm_max_recent_v2
MEL,BWN,64652.0,1243.3077,8,2015,2025,au_trend_wm_max_recent_v2
DRW,SIN,63818.14,1227.2718,8,2015,2025,au_trend_wm_max_recent_v2
BNE,ZQN,63715.77,1225.3033,8,2015,2025,au_trend_wm_max_recent_v2
SYD,XMN,63567.03,1222.4429,8,2015,2025,au_trend_wm_max_recent_v2
SIN,DRW,63431.11,1219.829,8,2015,2025,au_trend_wm_max_recent_v2
BWN,MEL,62957.46,1210.7204,8,2015,2025,au_trend_wm_max_recent_v2
ARM,SYD,62483.0,1201.5962,6,2015,2023,au_trend_wm_max_recent_v2
SYD,ARM,62483.0,1201.5962,6,2015,2023,au_trend_wm_max_recent_v2
ADL,CNS,62384.51,1199.7021,1,2023,2023,au_trend_wm_max_recent_v2
CNS,ADL,62384.51,1199.7021,1,2023,2023,au_trend_wm_max_recent_v2
KUL,ADL,62162.12,1195.4253,8,2015,2025,au_trend_wm_max_recent_v2
MEL,SFO,62103.66,1194.3012,5,2018,2025,au_trend_wm_max_recent_v2
LHR,PER,61262.0,1178.1154,5,2018,2025,au_trend_wm_max_recent_v2
SFO,MEL,61026.46,1173.5857,5,2018,2025,au_trend_wm_max_recent_v2
TPE,SYD,60458.44,1162.6623,8,2015,2025,au_trend_wm_max_recent_v2
ZQN,BNE,59330.28,1140.9669,8,2015,2025,au_trend_wm_max_recent_v2
ADL,KUL,59231.0,1139.0577,8,2015,2025,au_trend_wm_max_recent_v2
OOL,SIN,58912.0,1132.9231,6,2015,2023,au_trend_wm_max_recent_v2
PER,LHR,58776.0,1130.3077,5,2018,2025,au_trend_wm_max_recent_v2
ICN,BNE,57797.0,1111.4808,8,2015,2025,au_trend_wm_max_recent_v2
MEL,XMN,57722.79,1110.0536,7,2016,2025,au_trend_wm_max_recent_v2
GET,PER,57628.98,1108.2496,8,2015,2025,au_trend_wm_max_recent_v2
PER,GET,57628.98,1108.2496,8,2015,2025,au_trend_wm_max_recent_v2
SGN,BNE,57271.17,1101.3687,3,2023,2025,au_trend_wm_max_recent_v2
PPP,SYD,56626.0,1088.9615,3,2017,2019,au_trend_wm_max_recent_v2
SYD,PPP,56626.0,1088.9615,3,2017,2019,au_trend_wm_max_recent_v2
DPO,MEL,56427.94,1085.1526,3,2023,2025,au_trend_wm_max_recent_v2
MEL,DPO,56427.94,1085.1526,3,2023,2025,au_trend_wm_max_recent_v2
BNE,ICN,56382.0,1084.2692,8,2015,2025,au_trend_wm_max_recent_v2
SYD,IAH,56154.0,1079.8846,5,2018,2025,au_trend_wm_max_recent_v2
ASP,DRW,55951.08,1075.9823,5,2015,2019,au_trend_wm_max_recent_v2
DRW,ASP,55951.08,1075.9823,5,2015,2019,au_trend_wm_max_recent_v2
HKT,MEL,55260.28,1062.6978,8,2015,2025,au_trend_wm_max_recent_v2
MEL,HKT,54933.43,1056.4122,8,2015,2025,au_trend_wm_max_recent_v2
IAH,SYD,53862.0,1035.8077,5,2018,2025,au_trend_wm_max_recent_v2
HKG,ADL,53408.0,1027.0769,6,2015,2025,au_trend_wm_max_recent_v2
ADL,HKG,52103.0,1001.9808,6,2015,2025,au_trend_wm_max_recent_v2
PEK,MEL,51851.31,997.1406,8,2015,2025,au_trend_wm_max_recent_v2
BNE,SGN,51836.79,996.8613,3,2023,2025,au_trend_wm_max_recent_v2
BLR,SYD,50925.16,979.33,3,2023,2025,au_trend_wm_max_recent_v2
BNE,MOV,50417.94,969.5758,6,2015,2025,au_trend_wm_max_recent_v2
MOV,BNE,50417.94,969.5758,6,2015,2025,au_trend_wm_max_recent_v2
MEL,PEK,50362.18,968.5036,8,2015,2025,au_trend_wm_max_recent_v2
NOU,SYD,49976.65,961.0895,8,2015,2025,au_trend_wm_max_recent_v2
SYD,BLR,49385.42,949.7195,3,2023,2025,au_trend_wm_max_recent_v2
SYD,NOU,49288.95,947.8644,8,2015,2025,au_trend_wm_max_recent_v2
BNE,KIX,48765.45,937.7972,3,2023,2025,au_trend_wm_max_recent_v2
HKT,SYD,48464.28,932.0054,8,2015,2025,au_trend_wm_max_recent_v2
SYD,HKT,48391.86,930.6127,8,2015,2025,au_trend_wm_max_recent_v2
KIX,BNE,48140.5,925.7788,2,2024,2025,au_trend_wm_max_recent_v2
MEL,HAN,48116.95,925.3259,3,2023,2025,au_trend_wm_max_recent_v2
TPE,MEL,47350.7,910.5904,8,2015,2025,au_trend_wm_max_recent_v2
DRW,DPS,47082.0,905.4231,8,2015,2025,au_trend_wm_max_recent_v2
MEL,TPE,46894.39,901.8153,8,2015,2025,au_trend_wm_max_recent_v2
DPS,DRW,46727.0,898.5962,8,2015,2025,au_trend_wm_max_recent_v2
PVG,BNE,46529.2,894.7924,7,2016,2025,au_trend_wm_max_recent_v2
BNE,SFO,45834.51,881.4328,3,2023,2025,au_trend_wm_max_recent_v2
PER,SGN,45777.45,880.3355,3,2023,2025,au_trend_wm_max_recent_v2
SFO,BNE,45676.91,878.4021,4,2018,2025,au_trend_wm_max_recent_v2
MEL,YVR,44907.0,863.5962,3,2017,2019,au_trend_wm_max_recent_v2
SGN,PER,44470.48,855.2015,3,2023,2025,au_trend_wm_max_recent_v2
CHC,OOL,43820.0,842.6923,8,2015,2025,au_trend_wm_max_recent_v2
YVR,MEL,43804.0,842.3846,3,2017,2019,au_trend_wm_max_recent_v2
ADL,AKL,42909.22,825.1773,8,2015,2025,au_trend_wm_max_recent_v2
CNS,SIN,42833.0,823.7115,8,2015,2025,au_trend_wm_max_recent_v2
CGK,MEL,42698.0,821.1154,8,2015,2025,au_trend_wm_max_recent_v2
OOL,CHC,42307.56,813.6069,8,2015,2025,au_trend_wm_max_recent_v2
HNL,MEL,42303.61,813.531,8,2015,2025,au_trend_wm_max_recent_v2
CMB,SYD,42255.97,812.6147,3,2023,2025,au_trend_wm_max_recent_v2
PER,CAN,42232.96,812.1723,7,2015,2025,au_trend_wm_max_recent_v2
MEL,HNL,42097.95,809.576,8,2015,2025,au_trend_wm_max_recent_v2
CAN,PER,41913.55,806.0299,7,2015,2025,au_trend_wm_max_recent_v2
BNE,PVG,41906.35,805.8914,7,2016,2025,au_trend_wm_max_recent_v2
MEL,TSV,41744.52,802.7792,2,2017,2018,au_trend_wm_max_recent_v2
TSV,MEL,41744.52,802.7792,2,2017,2018,au_trend_wm_max_recent_v2
KIX,SYD,41535.75,798.7644,7,2015,2025,au_trend_wm_max_recent_v2
MEL,CGK,40979.79,788.0729,8,2015,2025,au_trend_wm_max_recent_v2
HAN,MEL,40503.38,778.9111,3,2023,2025,au_trend_wm_max_recent_v2
SIN,CNS,39846.0,766.2692,8,2015,2025,au_trend_wm_max_recent_v2
AKL,ADL,39565.06,760.8665,8,2015,2025,au_trend_wm_max_recent_v2
SYD,CMB,37629.49,723.6441,3,2023,2025,au_trend_wm_max_recent_v2
BNE,HNL,36563.0,703.1346,5,2015,2019,au_trend_wm_max_recent_v2
MNL,BNE,36457.71,701.1098,8,2015,2025,au_trend_wm_max_recent_v2
JFK,SYD,36246.72,697.0523,8,2015,2025,au_trend_wm_max_recent_v2
MEL,SCL,36035.41,692.9886,6,2017,2025,au_trend_wm_max_recent_v2
SYD,KIX,35745.9,687.4212,6,2017,2025,au_trend_wm_max_recent_v2
SYD,JFK,35555.16,683.7531,8,2015,2025,au_trend_wm_max_recent_v2
CBR,SIN,35234.0,677.5769,4,2016,2019,au_trend_wm_max_recent_v2
HNL,BNE,35220.6,677.3192,5,2015,2019,au_trend_wm_max_recent_v2
DPS,OOL,35155.04,676.0584,3,2023,2025,au_trend_wm_max_recent_v2
SCL,MEL,34779.16,668.8299,6,2017,2025,au_trend_wm_max_recent_v2
MEL,CTU,33454.73,643.3602,8,2015,2025,au_trend_wm_max_recent_v2
CNS,DPS,33454.0,643.3462,8,2015,2025,au_trend_wm_max_recent_v2
BNE,KUL,33381.54,641.9527,7,2015,2025,au_trend_wm_max_recent_v2
CNS,HKG,33318.34,640.7374,7,2015,2025,au_trend_wm_max_recent_v2
KUL,BNE,33240.78,639.2458,7,2015,2025,au_trend_wm_max_recent_v2
CAN,ADL,33214.77,638.7456,6,2016,2025,au_trend_wm_max_recent_v2
BNE,MNL,33171.59,637.9153,8,2015,2025,au_trend_wm_max_recent_v2
DPS,CNS,33037.0,635.3269,8,2015,2025,au_trend_wm_max_recent_v2
SZX,MEL,32976.6,634.1654,4,2017,2025,au_trend_wm_max_recent_v2
CTU,MEL,32005.35,615.4876,8,2015,2025,au_trend_wm_max_recent_v2
SZX,SYD,31964.76,614.7069,7,2016,2025,au_trend_wm_max_recent_v2
ADL,CAN,31682.26,609.2742,6,2016,2025,au_trend_wm_max_recent_v2
SYD,CTU,31287.0,601.6731,7,2016,2025,au_trend_wm_max_recent_v2
OOL,DPS,30985.96,595.8838,3,2023,2025,au_trend_wm_max_recent_v2
SYD,HAN,30575.59,587.9921,6,2017,2025,au_trend_wm_max_recent_v2
MEL,LHR,30458.22,585.735,7,2015,2024,au_trend_wm_max_recent_v2
CTU,SYD,30234.0,581.4231,7,2016,2025,au_trend_wm_max_recent_v2
HAN,SYD,30019.43,577.2968,6,2017,2025,au_trend_wm_max_recent_v2
SYD,SZX,29079.18,559.215,7,2016,2025,au_trend_wm_max_recent_v2
CGK,PER,28571.0,549.4423,8,2015,2025,au_trend_wm_max_recent_v2
HKG,CNS,28462.08,547.3477,7,2015,2025,au_trend_wm_max_recent_v2
PER,CGK,28108.0,540.5385,8,2015,2025,au_trend_wm_max_recent_v2
HKG,OOL,27507.57,528.9918,4,2016,2025,au_trend_wm_max_recent_v2
FOC,SYD,27473.0,528.3269,6,2015,2023,au_trend_wm_max_recent_v2
OOL,WLG,27144.75,522.0145,8,2015,2025,au_trend_wm_max_recent_v2
WLG,OOL,27052.05,520.2317,8,2015,2025,au_trend_wm_max_recent_v2
LHR,MEL,26759.7,514.6096,7,2015,2024,au_trend_wm_max_recent_v2
MEL,SZX,26539.38,510.3727,4,2017,2025,au_trend_wm_max_recent_v2
SYD,FOC,26201.0,503.8654,5,2015,2019,au_trend_wm_max_recent_v2
MEL,DFW,26134.86,502.5935,3,2023,2025,au_trend_wm_max_recent_v2
BNE,NOU,25452.35,489.4682,8,2015,2025,au_trend_wm_max_recent_v2
NOU,BNE,25331.66,487.1473,8,2015,2025,au_trend_wm_max_recent_v2
OOL,ZQN,24607.8,473.2269,8,2015,2025,au_trend_wm_max_recent_v2
MEL,IST,24585.16,472.7915,2,2024,2025,au_trend_wm_max_recent_v2
SYD,HAK,24179.0,464.9808,5,2018,2025,au_trend_wm_max_recent_v2
ZQN,OOL,24108.15,463.6182,8,2015,2025,au_trend_wm_max_recent_v2
SIN,CBR,23929.0,460.1731,4,2016,2019,au_trend_wm_max_recent_v2
DUD,BNE,23909.43,459.7968,5,2015,2019,au_trend_wm_max_recent_v2
CKG,MEL,23334.0,448.7308,3,2017,2019,au_trend_wm_max_recent_v2
DFW,MEL,22927.67,440.9167,3,2023,2025,au_trend_wm_max_recent_v2
BNE,DUD,22620.38,435.0072,5,2015,2019,au_trend_wm_max_recent_v2
MEL,TAO,22466.52,432.0485,7,2016,2025,au_trend_wm_max_recent_v2
SYD,KMG,22340.0,429.6154,4,2016,2019,au_trend_wm_max_recent_v2
TAO,MEL,21861.66,420.4165,7,2016,2025,au_trend_wm_max_recent_v2
NKG,SYD,21435.03,412.212,8,2015,2025,au_trend_wm_max_recent_v2
KMG,SYD,21061.0,405.0192,4,2016,2019,au_trend_wm_max_recent_v2
MEL,CKG,20993.0,403.7115,3,2017,2019,au_trend_wm_max_recent_v2
BNE,SZX,20339.0,391.1346,3,2017,2019,au_trend_wm_max_recent_v2
SZX,BNE,20279.0,389.9808,3,2017,2019,au_trend_wm_max_recent_v2
SYD,CKG,19941.16,383.4838,8,2015,2025,au_trend_wm_max_recent_v2
HAK,SYD,19824.0,381.2308,5,2018,2025,au_trend_wm_max_recent_v2
WUH,SYD,19577.21,376.4847,6,2017,2025,au_trend_wm_max_recent_v2
WUH,OOL,19427.53,373.6064,2,2015,2016,au_trend_wm_max_recent_v2
IST,MEL,19291.16,370.9839,2,2024,2025,au_trend_wm_max_recent_v2
SYD,NKG,19033.03,366.0198,8,2015,2025,au_trend_wm_max_recent_v2
OOL,WUH,18770.65,360.974,2,2015,2016,au_trend_wm_max_recent_v2
XIY,MEL,18584.0,357.3846,4,2016,2019,au_trend_wm_max_recent_v2
SYD,TAO,18415.64,354.1469,6,2017,2025,au_trend_wm_max_recent_v2
MNL,PER,18191.6,349.8385,3,2023,2025,au_trend_wm_max_recent_v2
CKG,SYD,17851.18,343.292,8,2015,2025,au_trend_wm_max_recent_v2
MEL,XIY,17738.0,341.1154,4,2016,2019,au_trend_wm_max_recent_v2
PER,NRT,17718.0,340.7308,4,2019,2025,au_trend_wm_max_recent_v2
YYZ,SYD,17696.68,340.3208,7,2015,2025,au_trend_wm_max_recent_v2
CNS,AKL,17558.28,337.6592,8,2015,2025,au_trend_wm_max_recent_v2
SYD,WUH,17529.7,337.1096,6,2017,2025,au_trend_wm_max_recent_v2
TAO,SYD,17271.04,332.1354,6,2017,2025,au_trend_wm_max_recent_v2
SYD,CSX,17092.0,328.6923,4,2016,2019,au_trend_wm_max_recent_v2
XIY,SYD,16893.0,324.8654,8,2015,2025,au_trend_wm_max_recent_v2
AKL,CNS,16786.14,322.8104,8,2015,2025,au_trend_wm_max_recent_v2
OOL,NAN,16699.76,321.1493,3,2015,2017,au_trend_wm_max_recent_v2
PER,MNL,16529.59,317.8767,3,2023,2025,au_trend_wm_max_recent_v2
CGO,MEL,16406.7,315.5135,2,2017,2018,au_trend_wm_max_recent_v2
NRT,PER,15964.0,307.0,4,2019,2025,au_trend_wm_max_recent_v2
